,Year,Month,Day,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,Price,Currency,UpdateTime
597,2020,7,1,2020-07-01 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-06-30 14:18:56
594,2020,7,1,2020-07-01 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-06-30 14:18:56
798,2020,7,1,2020-07-01 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-06-30 14:18:56
598,2020,7,1,2020-07-01 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-06-30 14:18:56
600,2020,7,1,2020-07-01 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-06-30 14:18:56
596,2020,7,1,2020-07-01 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-06-30 14:18:56
799,2020,7,1,2020-07-01 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-06-30 14:18:56
601,2020,7,1,2020-07-01 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-06-30 14:18:56
603,2020,7,1,2020-07-01 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-06-30 14:18:56
1629,2020,7,1,2020-07-01 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1659,2020,7,1,2020-07-01 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1643,2020,7,1,2020-07-01 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1983,2020,7,2,2020-07-02 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1631,2020,7,2,2020-07-02 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1661,2020,7,2,2020-07-02 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1645,2020,7,2,2020-07-02 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1984,2020,7,2,2020-07-02 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1633,2020,7,2,2020-07-02 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1663,2020,7,2,2020-07-02 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1646,2020,7,2,2020-07-02 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1985,2020,7,2,2020-07-02 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1635,2020,7,2,2020-07-02 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1665,2020,7,2,2020-07-02 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1649,2020,7,2,2020-07-02 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1986,2020,7,2,2020-07-02 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1636,2020,7,2,2020-07-02 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1668,2020,7,2,2020-07-02 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1651,2020,7,2,2020-07-02 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1987,2020,7,2,2020-07-02 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1638,2020,7,2,2020-07-02 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1670,2020,7,2,2020-07-02 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1654,2020,7,2,2020-07-02 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
1988,2020,7,2,2020-07-02 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-01 14:19:33
2616,2020,7,2,2020-07-02 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2825,2020,7,2,2020-07-02 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2618,2020,7,2,2020-07-02 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2620,2020,7,3,2020-07-03 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2619,2020,7,3,2020-07-03 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2826,2020,7,3,2020-07-03 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2621,2020,7,3,2020-07-03 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2630,2020,7,3,2020-07-03 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2629,2020,7,3,2020-07-03 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2827,2020,7,3,2020-07-03 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2633,2020,7,3,2020-07-03 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2643,2020,7,3,2020-07-03 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2632,2020,7,3,2020-07-03 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2828,2020,7,3,2020-07-03 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2635,2020,7,3,2020-07-03 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2647,2020,7,3,2020-07-03 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2634,2020,7,3,2020-07-03 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2829,2020,7,3,2020-07-03 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2637,2020,7,3,2020-07-03 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2648,2020,7,3,2020-07-03 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2636,2020,7,3,2020-07-03 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2830,2020,7,3,2020-07-03 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2639,2020,7,3,2020-07-03 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
2649,2020,7,3,2020-07-03 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-02 14:19:51
3725,2020,7,3,2020-07-03 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3869,2020,7,3,2020-07-03 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3640,2020,7,3,2020-07-03 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3647,2020,7,4,2020-07-04 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3726,2020,7,4,2020-07-04 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3870,2020,7,4,2020-07-04 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3642,2020,7,4,2020-07-04 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3649,2020,7,4,2020-07-04 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3727,2020,7,4,2020-07-04 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3871,2020,7,4,2020-07-04 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3644,2020,7,4,2020-07-04 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3650,2020,7,4,2020-07-04 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3728,2020,7,4,2020-07-04 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3872,2020,7,4,2020-07-04 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3646,2020,7,4,2020-07-04 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3652,2020,7,4,2020-07-04 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3729,2020,7,4,2020-07-04 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3873,2020,7,4,2020-07-04 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3648,2020,7,4,2020-07-04 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3654,2020,7,4,2020-07-04 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3730,2020,7,4,2020-07-04 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3874,2020,7,4,2020-07-04 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3659,2020,7,4,2020-07-04 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
3664,2020,7,4,2020-07-04 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-03 14:19:11
4771,2020,7,4,2020-07-04 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4985,2020,7,4,2020-07-04 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4696,2020,7,4,2020-07-04 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4685,2020,7,5,2020-07-05 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4773,2020,7,5,2020-07-05 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4986,2020,7,5,2020-07-05 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4714,2020,7,5,2020-07-05 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4686,2020,7,5,2020-07-05 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4775,2020,7,5,2020-07-05 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4987,2020,7,5,2020-07-05 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4718,2020,7,5,2020-07-05 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4688,2020,7,5,2020-07-05 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4779,2020,7,5,2020-07-05 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4988,2020,7,5,2020-07-05 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4720,2020,7,5,2020-07-05 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4691,2020,7,5,2020-07-05 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4782,2020,7,5,2020-07-05 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4989,2020,7,5,2020-07-05 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4724,2020,7,5,2020-07-05 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4694,2020,7,5,2020-07-05 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4784,2020,7,5,2020-07-05 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4990,2020,7,5,2020-07-05 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4725,2020,7,5,2020-07-05 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
4697,2020,7,5,2020-07-05 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-04 14:18:39
5835,2020,7,5,2020-07-05 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
6041,2020,7,5,2020-07-05 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5828,2020,7,5,2020-07-05 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5860,2020,7,6,2020-07-06 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5836,2020,7,6,2020-07-06 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
6042,2020,7,6,2020-07-06 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5830,2020,7,6,2020-07-06 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5862,2020,7,6,2020-07-06 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5838,2020,7,6,2020-07-06 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
6043,2020,7,6,2020-07-06 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5834,2020,7,6,2020-07-06 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5864,2020,7,6,2020-07-06 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5839,2020,7,6,2020-07-06 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
6044,2020,7,6,2020-07-06 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5837,2020,7,6,2020-07-06 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5866,2020,7,6,2020-07-06 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5840,2020,7,6,2020-07-06 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
6045,2020,7,6,2020-07-06 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5841,2020,7,6,2020-07-06 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5868,2020,7,6,2020-07-06 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5842,2020,7,6,2020-07-06 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
6046,2020,7,6,2020-07-06 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5843,2020,7,6,2020-07-06 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
5871,2020,7,6,2020-07-06 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-05 14:18:55
6936,2020,7,6,2020-07-06 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
7261,2020,7,6,2020-07-06 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6918,2020,7,6,2020-07-06 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6953,2020,7,7,2020-07-07 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6937,2020,7,7,2020-07-07 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
7265,2020,7,7,2020-07-07 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6920,2020,7,7,2020-07-07 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6955,2020,7,7,2020-07-07 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6938,2020,7,7,2020-07-07 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
7267,2020,7,7,2020-07-07 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6922,2020,7,7,2020-07-07 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6957,2020,7,7,2020-07-07 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6939,2020,7,7,2020-07-07 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
7283,2020,7,7,2020-07-07 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6924,2020,7,7,2020-07-07 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6958,2020,7,7,2020-07-07 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6941,2020,7,7,2020-07-07 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
7288,2020,7,7,2020-07-07 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6928,2020,7,7,2020-07-07 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6959,2020,7,7,2020-07-07 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6943,2020,7,7,2020-07-07 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
7292,2020,7,7,2020-07-07 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6930,2020,7,7,2020-07-07 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
6961,2020,7,7,2020-07-07 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-06 14:19:18
8001,2020,7,7,2020-07-07 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8284,2020,7,7,2020-07-07 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7969,2020,7,7,2020-07-07 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7975,2020,7,8,2020-07-08 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8004,2020,7,8,2020-07-08 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8286,2020,7,8,2020-07-08 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7970,2020,7,8,2020-07-08 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7979,2020,7,8,2020-07-08 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8006,2020,7,8,2020-07-08 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8287,2020,7,8,2020-07-08 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7972,2020,7,8,2020-07-08 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7983,2020,7,8,2020-07-08 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8008,2020,7,8,2020-07-08 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8288,2020,7,8,2020-07-08 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7974,2020,7,8,2020-07-08 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7987,2020,7,8,2020-07-08 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8010,2020,7,8,2020-07-08 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8289,2020,7,8,2020-07-08 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7976,2020,7,8,2020-07-08 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
7989,2020,7,8,2020-07-08 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
8011,2020,7,8,2020-07-08 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,0.0,EUR,2020-07-07 14:19:06
