Unnamed: 0,Year,Month,Day,DateTime,ResolutionCode,areacode,AreaTypeCode,AreaName,MapCode,RegisterItemTypeName,LoadUpPrice,LoadDownPrice,GenerationUpPrice,GenerationDownPrice,NotSpecifiedUpPrice,NotSpecifiedDownPrice,PriceType,Currency,UpdateTime
61367,2019,5,18,2019-05-18 00:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,23.97,23.97,AVERAGE,EUR,2019-05-18 05:45:59
76376,2019,5,18,2019-05-18 01:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,22.86,22.48,AVERAGE,EUR,2019-05-18 05:45:59
76377,2019,5,18,2019-05-18 02:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,21.87,21.87,AVERAGE,EUR,2019-05-18 06:45:59
76575,2019,5,18,2019-05-18 03:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,26.04,22.48,AVERAGE,EUR,2019-05-18 07:46:00
76829,2019,5,18,2019-05-18 04:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,33.11,31.9,AVERAGE,EUR,2019-05-18 09:46:01
79017,2019,5,18,2019-05-18 05:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,35.58,30.0,AVERAGE,EUR,2019-05-18 09:46:01
79018,2019,5,18,2019-05-18 06:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,38.06,34.5,AVERAGE,EUR,2019-05-18 11:46:01
1758,2019,5,18,2019-05-18 07:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.3,38.76,AVERAGE,EUR,2019-05-18 12:46:00
1759,2019,5,18,2019-05-18 08:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.38,38.28,AVERAGE,EUR,2019-05-18 12:46:00
2827,2019,5,18,2019-05-18 09:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.38,37.23,AVERAGE,EUR,2019-05-18 14:45:56
23526,2019,5,18,2019-05-18 10:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.38,36.26,AVERAGE,EUR,2019-05-18 15:45:59
23527,2019,5,18,2019-05-18 11:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.0,35.51,AVERAGE,EUR,2019-05-18 16:46:02
23682,2019,5,18,2019-05-18 12:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,40.87,34.58,AVERAGE,EUR,2019-05-18 17:45:58
24399,2019,5,18,2019-05-18 13:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.0,34.33,AVERAGE,EUR,2019-05-18 18:45:58
24599,2019,5,18,2019-05-18 14:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,35.19,29.0,AVERAGE,EUR,2019-05-18 19:45:55
24776,2019,5,18,2019-05-18 15:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,35.38,32.0,AVERAGE,EUR,2019-05-18 19:45:55
73799,2019,5,18,2019-05-18 16:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,38.32,38.32,AVERAGE,EUR,2019-05-18 20:45:56
73901,2019,5,18,2019-05-18 17:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,37.91,37.91,AVERAGE,EUR,2019-05-18 22:45:58
74390,2019,5,18,2019-05-18 18:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,37.09,37.09,AVERAGE,EUR,2019-05-18 22:45:58
74391,2019,5,18,2019-05-18 19:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,37.7,37.7,AVERAGE,EUR,2019-05-18 23:45:56
74566,2019,5,18,2019-05-18 20:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,36.21,36.21,AVERAGE,EUR,2019-05-19 00:46:00
74886,2019,5,18,2019-05-18 21:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,33.94,33.94,AVERAGE,EUR,2019-05-19 01:45:58
10703,2019,5,18,2019-05-18 22:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.38,38.63,AVERAGE,EUR,2019-05-19 02:45:59
10704,2019,5,18,2019-05-18 23:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,40.0,36.02,AVERAGE,EUR,2019-05-19 04:45:59
46594,2019,5,19,2019-05-19 00:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,35.0,19.0,AVERAGE,EUR,2019-05-19 04:45:59
46595,2019,5,19,2019-05-19 01:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,34.03,6.0,AVERAGE,EUR,2019-05-19 05:46:07
46987,2019,5,19,2019-05-19 02:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,34.3,6.0,AVERAGE,EUR,2019-05-19 06:45:58
47639,2019,5,19,2019-05-19 03:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,34.03,6.0,AVERAGE,EUR,2019-05-19 08:45:58
14646,2019,5,19,2019-05-19 04:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,33.37,6.0,AVERAGE,EUR,2019-05-19 08:45:58
